Site,Language,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
Pimantle,English,unofficial,mishandled,-0.3702270509310157,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003010988235473633
Pimantle,English,unofficial,locations,8.806829446861864,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3791360855102539
Pimantle,English,unofficial,unofficial,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3811349868774414
Pimantle,English,exotic,misallocation,8.561137678039232,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002998828887939453
Pimantle,English,exotic,remounted,1.6892051139916209,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3797566890716553
Pimantle,English,exotic,exotic,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3807563781738281
Pimantle,English,gallop,getup,12.41947841989608,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029997825622558594
Pimantle,English,gallop,hyperopia,2.5126967878260964,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3605308532714844
Pimantle,English,gallop,gallop,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36153078079223633
Pimantle,English,asterisk,micah,8.98781759402768,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999948501586914
Pimantle,English,asterisk,realtor,1.999662281500314,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34285640716552734
Pimantle,English,asterisk,asterisk,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3438570499420166
Pimantle,English,officer,barani,1.1864494443831086,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999948501586914
Pimantle,English,officer,reteaching,-3.020819644678241,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34647583961486816
Pimantle,English,officer,officer,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3474853038787842
Pimantle,English,minor,harbored,5.861566932132534,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004001140594482422
Pimantle,English,minor,mishmash,14.493970476703478,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4343695640563965
Pimantle,English,minor,minor,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.43536972999572754
Pimantle,English,orientation,contrast,8.80272642889144,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0039997100830078125
Pimantle,English,orientation,piracies,-4.111168874306048,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4342677593231201
Pimantle,English,orientation,orientation,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.43526744842529297
Pimantle,English,siege,magnetized,-1.133350787239662,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003000974655151367
Pimantle,English,siege,scrimmages,4.730519370364316,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3415234088897705
Pimantle,English,siege,siege,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3415234088897705
Pimantle,English,cuff,gruesome,8.313003930379171,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0039997100830078125
Pimantle,English,cuff,telegraphs,16.900429305243,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3814432621002197
Pimantle,English,cuff,cuff,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3824427127838135
Pimantle,English,abduct,spondylosis,4.254243552846148,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030002593994140625
Pimantle,English,abduct,prebuilt,1.4643675137003376,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34560656547546387
Pimantle,English,abduct,abduct,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3466067314147949
Pimantle,English,tongue,hypercholesterolemia,6.174589816420495,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029990673065185547
Pimantle,English,tongue,cutthroats,10.519270121675017,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3954348564147949
Pimantle,English,tongue,tongue,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3954348564147949
Pimantle,English,abdomen,writhed,27.799666250663655,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999948501586914
Pimantle,English,abdomen,unfurled,11.931878915371863,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3615577220916748
Pimantle,English,abdomen,abdomen,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3615577220916748
Pimantle,English,tickle,submissions,2.944389571943584,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.006000518798828125
Pimantle,English,tickle,clearheaded,6.509719404129677,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4993453025817871
Pimantle,English,tickle,tickle,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4993453025817871
Pimantle,English,volleyball,sanctionable,15.14636371421264,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005002260208129883
Pimantle,English,volleyball,systemized,-2.215420839258808,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.40010952949523926
Pimantle,English,volleyball,volleyball,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.40010952949523926
Pimantle,English,programmable,wetting,16.120618129329767,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003000497817993164
Pimantle,English,programmable,stoma,10.80527121511089,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38033151626586914
Pimantle,English,programmable,programmable,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.381331205368042
Pimantle,English,publish,naff,6.919041144359028,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029904842376708984
Pimantle,English,publish,relook,18.30551089509047,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35205841064453125
Pimantle,English,publish,publish,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3530590534210205
Pimantle,English,peanut,cogwheel,14.85952911775028,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030002593994140625
Pimantle,English,peanut,nipping,3.159611284182895,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34324216842651367
Pimantle,English,peanut,peanut,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3442420959472656
Pimantle,English,extraordinary,revitalized,10.571234326630542,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0041751861572265625
Pimantle,English,extraordinary,erythropoiesis,0.04021982056929829,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4025740623474121
Pimantle,English,extraordinary,extraordinary,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4025740623474121
Pimantle,English,population,defueling,7.818493831107909,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005994558334350586
Pimantle,English,population,pagina,2.6601172993867106,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38069772720336914
Pimantle,English,population,population,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38069772720336914
Pimantle,English,erupt,lemons,4.302405254065955,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003997802734375
Pimantle,English,erupt,rana,13.839122240165569,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4245414733886719
Pimantle,English,erupt,convento,8.462450081619611,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4265470504760742
Pimantle,English,erupt,erupt,100.0,4,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4265470504760742
Pimantle,English,swoop,enchanting,11.860404967767046,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030007362365722656
Pimantle,English,swoop,sneers,14.466748045665012,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3541219234466553
Pimantle,English,swoop,swoop,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3551292419433594
Pimantle,English,pink,unscriptural,4.909109694095148,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999948501586914
Pimantle,English,pink,gladioli,35.14736537819276,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3512716293334961
Pimantle,English,pink,pink,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35227465629577637
Pimantle,English,laptop,mudbaths,-2.1667064938011737,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005023956298828125
Pimantle,English,laptop,memorization,12.713395072961564,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3258819580078125
Pimantle,English,laptop,laptop,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3258819580078125
Pimantle,English,bellow,mockumentaries,6.8430208431607635,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.00403285026550293
Pimantle,English,bellow,deliberates,2.8276688658504745,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37113428115844727
Pimantle,English,bellow,bellow,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37213563919067383
Pimantle,English,souvenir,neglectfully,7.148374412271652,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004012346267700195
Pimantle,English,souvenir,mergansers,4.184417561611786,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33299922943115234
Pimantle,English,souvenir,souvenir,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.33299922943115234
Pimantle,English,circus,lightbulb,11.021683038301289,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003177642822265625
Pimantle,English,circus,circus,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3441929817199707
Pimantle,English,novel,boxing,4.586380834061443,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004053831100463867
Pimantle,English,novel,legislates,-0.4941639540486431,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3757026195526123
Pimantle,English,novel,novel,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37670326232910156
Pimantle,English,warn,angulation,-2.0466587042488937,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005075931549072266
Pimantle,English,warn,unaware,33.85710759934044,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3189971446990967
Pimantle,English,warn,warn,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3189971446990967
Pimantle,English,ramp,entr,-1.508113742647077,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005999565124511719
Pimantle,English,ramp,lease,8.849746712004404,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32399916648864746
Pimantle,English,ramp,ramp,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3249988555908203
Pimantle,English,muffin,sufferable,17.615328217837735,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029973983764648438
Pimantle,English,muffin,babbles,21.24366990621511,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3538360595703125
Pimantle,English,muffin,muffin,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35476136207580566
Pimantle,English,confession,frosty,2.1080159898240414,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0040056705474853516
Pimantle,English,confession,impalas,-3.1002290196141757,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.40235066413879395
Pimantle,English,confession,confession,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.4033503532409668
Pimantle,English,abhor,materia,10.030528620975609,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002000093460083008
Pimantle,English,abhor,renewable,4.647688435928609,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3434758186340332
Pimantle,English,abhor,abhor,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3434758186340332
Pimantle,English,tariff,clampers,11.068468459243508,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003999233245849609
Pimantle,English,tariff,steelhead,7.741045267359081,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3668050765991211
Pimantle,English,tariff,tariff,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36780524253845215
Pimantle,English,least,items,7.5471936799727635,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0032095909118652344
Pimantle,English,least,godfathers,6.574242173307154,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38317108154296875
Pimantle,English,least,least,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.384136438369751
Pimantle,English,legacy,imperiling,2.6309199559440666,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0030059814453125
Pimantle,English,legacy,eggs,-0.08360675505700854,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.36800050735473633
Pimantle,English,legacy,legacy,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3690001964569092
Pimantle,English,goner,challengingly,12.637535731373328,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029993057250976562
Pimantle,English,goner,lined,10.16576570222063,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.358745813369751
Pimantle,English,goner,goner,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.358745813369751
Pimantle,English,preparation,adam,-0.16915375632577945,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029997825622558594
Pimantle,English,preparation,anodizing,14.236930144636561,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3317148685455322
Pimantle,English,preparation,preparation,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3327140808105469
Pimantle,English,strawberry,baklava,40.41075186280663,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002962350845336914
Pimantle,English,strawberry,kumquats,58.791668206023914,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.2890951633453369
Pimantle,English,strawberry,strawberry,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29009580612182617
Pimantle,English,haunt,muntins,-4.232434366987614,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000425338745117
Pimantle,English,haunt,outmaneuvered,9.929734264290923,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29799962043762207
Pimantle,English,haunt,haunt,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29799962043762207
Pimantle,English,membrane,heftier,-3.4973797093642567,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004018068313598633
Pimantle,English,membrane,said,-2.2931779474028025,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.31430530548095703
Pimantle,English,membrane,membrane,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.31430530548095703
Pimantle,English,mobile,pupu,5.477028542306894,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.005000114440917969
Pimantle,English,mobile,slowdowns,8.7384444879265,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3692910671234131
Pimantle,English,mobile,brickbats,0.281808228101732,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37031006813049316
Pimantle,English,mobile,mobile,100.0,4,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37031006813049316
Pimantle,English,coda,goodyear,-0.7985330985783801,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.00299835205078125
Pimantle,English,coda,pilgrimages,0.5948840110781339,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30556654930114746
Pimantle,English,coda,coda,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.30556654930114746
Pimantle,English,moderate,pantheistic,16.28555237099102,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003000020980834961
Pimantle,English,moderate,sawtimber,14.158268218861114,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34000349044799805
Pimantle,English,moderate,moderate,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3410000801086426
Pimantle,English,trap,aventurine,7.658991441485574,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004001140594482422
Pimantle,English,trap,internalizing,8.910970628785186,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3469994068145752
Pimantle,English,trap,trap,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34800267219543457
Pimantle,English,arc,parties,1.0380041948239604,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029964447021484375
Pimantle,English,arc,milquetoast,9.622844621210724,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38550734519958496
Pimantle,English,arc,arc,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38651347160339355
Pimantle,English,mango,euphemisms,11.324175398477621,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004012346267700195
Pimantle,English,mango,princeling,3.364980908433235,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35729026794433594
Pimantle,English,mango,mango,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.35929083824157715
Pimantle,English,super,unregenerate,8.301889819024588,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.002997875213623047
Pimantle,English,super,simul,8.578132611169709,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3393409252166748
Pimantle,English,super,super,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.34034085273742676
Pimantle,English,bloom,gush,31.040827163718788,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.001998424530029297
Pimantle,English,bloom,bloom,100.0,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.29155421257019043
Pimantle,English,tap,toppers,7.431997401679613,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.0029973983764648438
Pimantle,English,tap,burritos,3.2212709301820186,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.38008928298950195
Pimantle,English,tap,tap,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3811042308807373
Pimantle,English,sweet,ness,26.181347728484038,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003000020980834961
Pimantle,English,sweet,jilts,21.053463436401763,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.31630635261535645
Pimantle,English,sweet,sweet,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.31630635261535645
Pimantle,English,bifocal,relics,-0.2576209626869108,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004952907562255859
Pimantle,English,bifocal,metronomic,18.449237422613606,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3281831741333008
Pimantle,English,bifocal,bifocal,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3281831741333008
Pimantle,English,angle,tracheobronchial,20.320895767039325,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.003998517990112305
Pimantle,English,angle,whitelists,10.01816974564058,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32813215255737305
Pimantle,English,angle,angle,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.32813215255737305
Pimantle,English,bottle,cokers,5.831958921988079,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004000425338745117
Pimantle,English,bottle,puny,6.817794476785788,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37242698669433594
Pimantle,English,bottle,line,10.469143835649808,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37442564964294434
Pimantle,English,bottle,bottle,100.0,4,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.37442564964294434
Pimantle,English,foam,gossypol,16.692801731659547,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.001997232437133789
Pimantle,English,foam,wormholes,17.43247133547311,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3106083869934082
Pimantle,English,foam,foam,100.0,3,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3106083869934082
Pimantle,English,octopus,flam,15.357666206750388,1,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.004370689392089844
Pimantle,English,octopus,earthing,9.734991024892425,2,word2vec,C:/Users/yossi/Downloads/final project/FinalProject/MyData/English-Words_Pimantle.txt,106981,0.3350238800048828
